"MAT","Longitude","Latitude","MAP","PET","ClimateZone","dataset"
22.6708335876465,16.4791666666667,-17.9958333333333,496,2405,"arid","global"
25.6166667938232,38.5625,0.687500000000028,382,2168,"arid","global"
19.1458339691162,34.9208333333333,29.8125,53,2487,"arid","global"
16.0249996185303,117.395833333333,31.3041666666667,1288,1279,"warm temperate","global"
-8.5,15.4375,77.1375,563,180,"tundra/polar","global"
23.341667175293,14.5541666666667,5.12083333333337,1517,1562,"tropical","global"
1.46666669845581,-156.920833333333,58.8958333333334,508,613,"cold temperate","global"
-27.283332824707,-41.4375,75.8208333333334,607,146,"tundra/polar","global"
-16.5208339691162,-23.3625,80.0291666666667,219,176,"tundra/polar","global"
15.1416664123535,1.94583333333333,34.5625,269,1985,"arid","global"
20.5208339691162,28.6625,28.4208333333334,9,2585,"arid","global"
9.82916641235352,-1.24583333333334,51.5125,704,817,"warm temperate","global"
1.4375,-125.4375,54.6708333333334,557,768,"cold temperate","global"
26.9874992370605,-59.7791666666667,-4.50416666666663,2106,1321,"tropical","global"
26.7958335876465,-71.1375,10.4875,1013,1862,"tropical","global"
24.6666679382324,30.1041666666667,24.4125,0,3263,"arid","global"
-1.49166667461395,47.5375,66.2208333333334,504,570,"cold temperate","global"
27.0750007629395,31.4541666666667,11.7541666666667,581,2561,"arid","global"
27.2250003814697,141.479166666667,-16.2541666666666,1031,2492,"tropical","global"
23.3208332061768,13.4458333333333,23.8458333333334,13,3309,"arid","global"
-12.3791666030884,97.1125,71.1458333333334,295,402,"cold temperate","global"
-1.27916669845581,62.6791666666667,61.4625,534,649,"cold temperate","global"
-1.30833327770233,-87.9125,51.5791666666667,724,666,"cold temperate","global"
24.0541667938232,-85.7875,12.6791666666667,1533,1822,"tropical","global"
-6.1875,103.204166666667,60.1125,389,630,"cold temperate","global"
0.791666567325592,40.5541666666667,63.8875,565,607,"cold temperate","global"
-2.65416669845581,-153.0875,63.2875,374,591,"cold temperate","global"
-7.22916698455811,-100.845833333333,59.8291666666667,387,571,"cold temperate","global"
27.4874992370605,42.9541666666667,5.05416666666669,321,2478,"arid","global"
-14.0083332061768,142.3375,68.5625,224,539,"cold temperate","global"
3.86250019073486,29.7541666666667,61.2625,616,699,"cold temperate","global"
15.0166664123535,61.9041666666667,40.0625,132,2121,"arid","global"
18.3791675567627,152.545833333333,-31.9291666666666,1195,1642,"warm temperate","global"
-3.31666660308838,88.5125,38.1208333333334,128,1182,"arid","global"
23.8125,23.0541666666667,-20.1875,381,2656,"arid","global"
23.8541660308838,43.0541666666667,26.3875,170,3237,"arid","global"
7.84999990463257,-105.270833333333,43.5041666666667,322,1553,"arid","global"
24.5541667938232,103.895833333333,16.8041666666667,1393,1782,"tropical","global"
-20.9875011444092,-48.9291666666667,72.9041666666667,291,164,"tundra/polar","global"
5.04583358764648,25.4375,58.2958333333334,669,699,"cold temperate","global"
24.466667175293,28.0625,4.47083333333336,1557,1712,"tropical","global"
6.25,124.554166666667,42.5291666666667,711,1161,"cold temperate","global"
17.2916660308838,141.2875,-34.3875,284,2140,"arid","global"
-2.19583344459534,99.9375,57.9791666666667,328,735,"cold temperate","global"
-1.64999997615814,139.395833333333,51.8875,539,760,"cold temperate","global"
-6.91666650772095,130.7375,59.0541666666667,371,694,"cold temperate","global"
22.3500003814697,15.9291666666667,-15.5625,806,2238,"warm temperate","global"
-15.9750003814697,111.845833333333,75.6541666666667,207,239,"tundra/polar","global"
25.529167175293,-55.6708333333333,0.737500000000026,2160,1527,"tropical","global"
-12.4791660308838,122.979166666667,68.7041666666667,278,525,"cold temperate","global"
-1.53750002384186,-68.2708333333333,50.6208333333334,1076,607,"cold temperate","global"
-10.6416664123535,-105.520833333333,64.8875,235,432,"cold temperate","global"
-15.9208335876465,-95.2375,71.3458333333334,165,272,"tundra/polar","global"
27.4916667938232,77.7791666666666,19.6958333333334,1042,2364,"tropical","global"
20.625,-95.4291666666667,29.1208333333334,1378,1597,"warm temperate","global"
-13.8333330154419,127.670833333333,72.8125,290,300,"tundra/polar","global"
-12.2041664123535,156.2625,63.9458333333334,259,539,"cold temperate","global"
25.2124996185303,23.1541666666667,2.00416666666669,1754,1458,"tropical","global"
0.595833301544189,39.1708333333333,39.9291666666667,710,1017,"cold temperate","global"
25.8791656494141,39.7875,-12.0041666666666,1011,1804,"tropical","global"
-2.88333344459534,54.0208333333333,66.5708333333334,495,532,"cold temperate","global"
-13.8583335876465,147.020833333333,63.3791666666667,294,491,"cold temperate","global"
-8.14166641235352,103.6125,61.9041666666667,366,591,"cold temperate","global"
27.154167175293,76.1541666666666,11.1208333333334,2928,1891,"tropical","global"
21.1416664123535,47.5125,-21.8791666666666,1949,1560,"warm temperate","global"
6.27083349227905,106.954166666667,43.1291666666667,101,1696,"arid","global"
10.4958333969116,-97.8708333333333,40.6041666666667,700,1475,"cold temperate","global"
26.1833324432373,-68.3458333333333,2.37916666666669,3489,1337,"tropical","global"
-3.24166679382324,102.570833333333,37.3541666666667,457,797,"cold temperate","global"
-10.4541664123535,81.2791666666666,70.1125,383,392,"cold temperate","global"
24.4166660308838,91.7291666666667,26.5208333333334,1988,1531,"warm temperate","global"
24.7333335876465,-43.4375,-13.9375,733,1799,"arid","global"
-5.34999990463257,-107.9875,60.2541666666667,375,617,"cold temperate","global"
20.4208335876465,63.3375,29.7958333333334,58,2757,"arid","global"
23.3541660308838,29.0875,-4.03749999999997,1064,1603,"tropical","global"
1.77499997615814,48.2125,59.5958333333334,630,733,"cold temperate","global"
-8.77499961853027,120.845833333333,62.7875,282,647,"cold temperate","global"
-5.21666669845581,154.920833333333,60.6958333333334,409,586,"cold temperate","global"
13.3999996185303,142.7125,-37.2375,619,1506,"warm temperate","global"
9.13749980926514,139.179166666667,-4.10416666666664,3298,825,"warm temperate","global"
0.70416671037674,-122.054166666667,54.8125,886,806,"cold temperate","global"
1.45416665077209,50.2208333333333,60.1125,588,694,"cold temperate","global"
-8.04166698455811,-152.6125,68.2791666666667,266,522,"tundra/polar","global"
3.71250009536743,7.30416666666667,61.2291666666667,1270,706,"cold temperate","global"
21.7041664123535,26.6208333333333,26.4958333333334,5,2911,"arid","global"
8.52916622161865,-68.5625,-42.6125,192,1758,"arid","global"
4.88749980926514,11.5458333333333,64.6708333333334,1536,697,"cold temperate","global"
26.970832824707,101.2125,0.6041666666667,2859,1497,"tropical","global"
16.4833335876465,137.6625,-35.0375,413,1808,"warm temperate","global"
-11.8291664123535,169.6875,66.2125,328,431,"cold temperate","global"
13.8166666030884,8.11250000000001,35.6208333333334,502,1772,"arid","global"
-12.6833333969116,126.720833333333,72.1041666666667,315,346,"tundra/polar","global"
12.9875001907349,-91.8125,37.9458333333334,1088,1396,"cold temperate","global"
2.03333330154419,-114.829166666667,54.0375,488,844,"cold temperate","global"
5.97083330154419,69.2125,35.4958333333334,795,1401,"cold temperate","global"
26.7374992370605,84.3541666666667,21.7458333333334,1565,2019,"tropical","global"
24.841667175293,71.6125,31.8291666666667,249,2017,"arid","global"
-6.05000019073486,-106.1125,60.4458333333334,377,611,"cold temperate","global"
7.76666688919067,127.795833333333,40.1291666666667,868,967,"cold temperate","global"
2.92499995231628,89.6375,46.6541666666667,152,1282,"arid","global"
25.4166660308838,84.0708333333333,26.1625,1037,1871,"warm temperate","global"
-6.77500009536743,-101.2375,59.3625,406,600,"cold temperate","global"
1.62083339691162,-21.6708333333333,65.8375,855,607,"tundra/polar","global"
27.4500007629395,11.0458333333333,8.68750000000003,1215,1974,"tropical","global"
6.24166679382324,-121.195833333333,39.9541666666667,1339,1395,"cold temperate","global"
-1.57499992847443,-152.320833333333,62.0875,580,543,"cold temperate","global"
9.02083301544189,7.60416666666666,53.6708333333334,764,727,"warm temperate","global"
7.1875,24.7208333333333,51.7625,582,839,"cold temperate","global"
25.2583332061768,143.8375,-17.9458333333333,857,2435,"tropical","global"
2.875,6.42916666666667,45.0958333333334,1422,905,"cold temperate","global"
-25.8166675567627,-38.0375,77.4541666666667,539,131,"tundra/polar","global"
4.55416679382324,34.8875,55.0875,629,727,"cold temperate","global"
0.670833349227905,134.4875,48.7875,698,869,"cold temperate","global"
6.55833339691162,-107.204166666667,37.1708333333334,531,1480,"cold temperate","global"
18.6041660308838,139.1875,-30.7541666666666,218,2665,"arid","global"
-27.2416667938232,-40.9125,75.5791666666667,632,150,"tundra/polar","global"
-1.92916667461395,35.7875,68.3458333333334,509,475,"cold temperate","global"
26.5666656494141,18.0458333333333,8.34583333333336,1060,2152,"tropical","global"
11.6958332061768,109.279166666667,30.6791666666667,1382,1003,"warm temperate","global"
16.2708339691162,117.6125,29.7708333333334,1631,1261,"warm temperate","global"
24.0541667938232,-62.2875,5.64583333333336,2346,1657,"tropical","global"
23.9791660308838,-9.52083333333334,8.7291666666667,2361,1642,"tropical","global"
27.033332824707,104.395833333333,14.2208333333334,1511,1902,"tropical","global"
23.3333339691162,107.345833333333,16.3458333333334,2401,1618,"tropical","global"
25.8041667938232,115.029166666667,-23.1208333333333,257,3091,"arid","global"
5.85833311080933,28.8208333333333,54.0625,654,773,"cold temperate","global"
-12.1625003814697,96.0125,70.9375,318,419,"cold temperate","global"
4.97083330154419,39.1625,54.6541666666667,563,821,"cold temperate","global"
14.5249996185303,-77.5958333333333,36.9458333333334,1119,1325,"warm temperate","global"
20.8083324432373,-76.4625,-6.31249999999997,1479,1222,"tropical","global"
26.8875007629395,71.8208333333333,26.3708333333334,213,2527,"arid","global"
-1.05833327770233,107.295833333333,52.5875,241,728,"cold temperate","global"
23.345832824707,34.1291666666667,-18.6708333333333,1130,1737,"tropical","global"
-0.270833402872086,-103.145833333333,54.4125,478,795,"cold temperate","global"
0.774999916553497,-116.970833333333,56.8625,429,943,"cold temperate","global"
-22.5083332061768,-80.6625,81.1625,162,168,"tundra/polar","global"
5.72916650772095,77.5458333333333,31.6125,985,1212,"cold temperate","global"
23.125,-61.6875,-23.8625,666,1995,"arid","global"
28.845832824707,-2.72916666666666,18.2625,73,3460,"arid","global"
-2.96666646003723,-130.554166666667,59.2791666666667,601,642,"tundra/polar","global"
24.2041664123535,43.9708333333333,13.1458333333334,250,2547,"arid","global"
1.38333332538605,76.0625,41.2875,246,1090,"arid","global"
-7.17500019073486,76.2208333333333,65.9708333333334,457,486,"cold temperate","global"
19.595832824707,-55.0041666666667,-29.8791666666666,1652,1526,"warm temperate","global"
21.5874996185303,27.7208333333333,29.9291666666667,54,2479,"arid","global"
-26.1625003814697,-34.4958333333333,73.5458333333334,907,210,"tundra/polar","global"
21.8166675567627,97.3875,22.1125,1543,1586,"warm temperate","global"
25.1625003814697,-36.5958333333333,-6.25416666666663,558,1872,"arid","global"
11.6958332061768,-79.0208333333333,39.0291666666667,903,1243,"cold temperate","global"
-5.11666679382324,-75.0625,57.6041666666667,537,477,"cold temperate","global"
21.3166675567627,-44.0458333333333,-16.3458333333333,1038,1563,"tropical","global"
27.904167175293,31.6708333333333,8.47083333333336,783,2141,"tropical","global"
-14.4958333969116,131.904166666667,67.8125,244,534,"cold temperate","global"
-14.5416669845581,109.7375,73.0791666666667,204,295,"tundra/polar","global"
-8.64999961853027,13.2625,79.4375,464,213,"tundra/polar","global"
-11.4208335876465,178.4125,67.0708333333334,369,368,"tundra/polar","global"
-0.104166701436043,48.7291666666667,62.7291666666667,593,612,"cold temperate","global"
-16.7041664123535,139.570833333333,64.3791666666667,281,525,"cold temperate","global"
0.979166686534882,-126.7625,56.0708333333334,597,698,"cold temperate","global"
24.6416664123535,-8.34583333333333,7.44583333333337,1987,1611,"tropical","global"
4.93333339691162,-118.954166666667,48.9125,452,1021,"cold temperate","global"
-10.9250001907349,130.404166666667,63.0291666666667,303,668,"cold temperate","global"
14.9958333969116,115.8125,33.9458333333334,776,1437,"warm temperate","global"
-4.29583311080933,100.495833333333,51.2708333333334,304,661,"cold temperate","global"
6.66249990463257,23.8625,56.2958333333334,589,768,"cold temperate","global"
1.22500002384186,-158.020833333333,59.0041666666667,567,610,"cold temperate","global"
13.7583332061768,-1.98750000000001,39.4708333333334,424,1638,"arid","global"
15.2458333969116,-80.2375,35.6291666666667,1152,1412,"warm temperate","global"
-2.77083325386047,96.6125,45.4041666666667,127,853,"arid","global"
-13.6333332061768,-24.3125,76.3125,374,297,"tundra/polar","global"
27.1666660308838,13.3125,16.0708333333334,81,3341,"arid","global"
2.41666650772095,62.7291666666667,54.4208333333334,371,952,"cold temperate","global"
-1.85416662693024,23.9291666666667,70.2375,620,445,"cold temperate","global"
12.5833330154419,77.2041666666667,39.1208333333334,49,1605,"arid","global"
15.1208333969116,-107.129166666667,29.5291666666667,383,2192,"arid","global"
-21.1208324432373,-69.0875,82.3875,147,157,"tundra/polar","global"
24.9125003814697,51.0541666666667,15.8708333333334,78,3099,"arid","global"
22.2000007629395,45.3541666666667,34.7458333333334,425,2619,"warm temperate","global"
-20.4416675567627,-27.8708333333333,78.9041666666667,455,180,"tundra/polar","global"
7.22083330154419,20.8541666666667,53.8625,582,787,"cold temperate","global"
27.375,105.245833333333,8.95416666666669,2295,1635,"tropical","global"
-19.5208339691162,95.2625,80.5458333333334,177,128,"tundra/polar","global"
18.029167175293,38.6875,34.1041666666667,109,2329,"arid","global"
-24.3166675567627,-75.2458333333333,80.4375,178,52,"tundra/polar","global"
9.25416660308838,29.7958333333333,39.8958333333334,614,1327,"cold temperate","global"
-11.4541664123535,99.9208333333333,65.5125,364,508,"cold temperate","global"
-2.33333325386047,116.1125,50.8958333333334,321,959,"cold temperate","global"
6.66666650772095,30.8708333333333,51.9791666666667,588,829,"cold temperate","global"
18.029167175293,-90.8541666666667,32.1541666666667,1441,1539,"warm temperate","global"
-5.58749961853027,-62.9458333333333,57.6458333333334,728,504,"tundra/polar","global"
27.4375,74.1875,21.5291666666667,794,2383,"arid","global"
-3.52916669845581,-159.8875,65.5791666666667,314,547,"cold temperate","global"
4.01666688919067,-22.3791666666667,64.7708333333334,731,616,"cold temperate","global"
-12.3541669845581,98.9208333333333,67.6375,355,446,"cold temperate","global"
14.6416664123535,59.5041666666667,32.7958333333334,176,2242,"arid","global"
27.3333339691162,98.9291666666667,14.2708333333334,1828,1738,"tropical","global"
-20.1333332061768,-63.6875,77.0125,194,136,"tundra/polar","global"
-11.2041664123535,108.2625,64.2875,354,544,"cold temperate","global"
20.5249996185303,17.7791666666667,-10.2375,1387,1648,"tropical","global"
26.216667175293,76.5541666666667,25.8291666666667,744,2243,"arid","global"
8.22916698455811,-3.07083333333333,51.7958333333334,1521,749,"warm temperate","global"
25.6041660308838,39.9708333333333,-12.9625,1010,1859,"tropical","global"
21.3666667938232,-45.1875,-19.4791666666666,1294,1435,"tropical","global"
-11.9666662216187,110.895833333333,65.0958333333334,340,534,"cold temperate","global"
-12.0874996185303,173.904166666667,69.7041666666667,197,381,"tundra/polar","global"
23.9208335876465,19.5958333333333,7.11250000000003,1272,1853,"tropical","global"
-4.11249971389771,137.320833333333,53.7208333333334,619,699,"cold temperate","global"
26.4874992370605,104.245833333333,16.2958333333334,1441,1862,"tropical","global"
26.6458339691162,47.7208333333333,23.0458333333334,87,3318,"arid","global"
22.4916667938232,-59.8958333333333,4.75416666666669,1911,1510,"tropical","global"
16.8791675567627,114.8875,30.7875,1283,1274,"warm temperate","global"
20.2458324432373,19.7958333333333,-13.8041666666666,1008,1908,"warm temperate","global"
17,110.695833333333,26.7125,1398,1141,"warm temperate","global"
7.10416698455811,46.8541666666667,36.6458333333334,406,1456,"cold temperate","global"
5.96666669845581,62.0125,48.3625,149,1494,"arid","global"
8.24583339691162,-2.40416666666667,54.1208333333334,1314,678,"warm temperate","global"
29.1083335876465,-4.48750000000001,15.3625,298,3035,"arid","global"
-1.92916667461395,34.1041666666667,68.2291666666667,559,471,"cold temperate","global"
-12,87.3625,71.4708333333334,395,340,"cold temperate","global"
16.8166675567627,-104.345833333333,31.2375,350,2483,"arid","global"
23.4249992370605,42.0541666666667,9.63750000000003,596,2452,"arid","global"
10.3666667938232,27.5708333333333,45.8375,509,1134,"cold temperate","global"
-2.27083349227905,48.2791666666667,66.6541666666667,490,524,"cold temperate","global"
23.904167175293,-57.0541666666667,-22.2375,1346,1739,"tropical","global"
25.4833335876465,42.7958333333333,24.3958333333334,135,3109,"arid","global"
25.5041656494141,23.7375,0.170833333333363,1949,1367,"tropical","global"
10.5625,-79.7875,40.3541666666667,990,1184,"cold temperate","global"
26.6916656494141,-66.6041666666667,0.770833333333357,2978,1336,"tropical","global"
4.80833339691162,131.029166666667,42.9708333333334,666,938,"cold temperate","global"
-4.43333339691162,-110.2125,60.5875,355,638,"cold temperate","global"
26.5583324432373,42.0458333333333,0.0791666666666941,468,2039,"arid","global"
10.7916669845581,113.7625,36.7708333333334,607,1409,"cold temperate","global"
0,-22.7291666666667,82.4291666666667,171,712,"tundra/polar","global"
4.20833349227905,32.5125,58.1041666666667,679,704,"cold temperate","global"
18.0041675567627,111.9375,27.1041666666667,1374,1195,"warm temperate","global"
25.3958339691162,-60.0625,-8.78749999999997,2136,1286,"tropical","global"
2.19583344459534,39.9791666666667,60.3875,609,645,"cold temperate","global"
-12.5375003814697,107.370833333333,66.4958333333334,339,466,"cold temperate","global"
24.591667175293,-46.8708333333333,-6.45416666666664,1386,1491,"tropical","global"
-12.5208339691162,138.254166666667,61.2208333333334,371,545,"cold temperate","global"
-1.79583334922791,88.3541666666667,32.2208333333334,308,1239,"arid","global"
25.0416660308838,18.7208333333333,-0.762499999999974,1935,1332,"tropical","global"
9.84166717529297,16.7291666666667,47.0625,658,974,"cold temperate","global"
27.6124992370605,-0.587500000000006,23.3375,15,3844,"arid","global"
-12.7291669845581,95.0291666666666,72.2458333333334,308,347,"cold temperate","global"
-6.5,-106.254166666667,60.9625,368,592,"cold temperate","global"
19.6375007629395,29.2708333333333,-19.0458333333333,648,2116,"warm temperate","global"
-12.4083337783813,148.3625,69.3875,227,457,"cold temperate","global"
-14.6125001907349,115.670833333333,70.4875,216,428,"cold temperate","global"
18.7000007629395,145.0625,-31.9375,318,2172,"arid","global"
26.404167175293,-90.5208333333333,18.1041666666667,1293,1859,"tropical","global"
-12.25,-81.9625,67.0958333333334,221,290,"tundra/polar","global"
9.47083282470703,26.6791666666667,42.9125,642,1138,"cold temperate","global"
26.2291660308838,141.9125,-19.7375,595,2842,"arid","global"
-15.095832824707,137.9125,68.3208333333334,245,470,"tundra/polar","global"
6.68333339691162,-73.0875,44.3291666666667,988,970,"cold temperate","global"
16.470832824707,104.1625,31.1375,952,939,"warm temperate","global"
-2.63333344459534,63.6791666666667,63.2958333333334,530,641,"cold temperate","global"
8.77083301544189,-67.1375,-20.1125,147,1584,"arid","global"
-16.2124996185303,103.8625,76.6625,252,202,"tundra/polar","global"
2.61249995231628,-113.520833333333,53.0875,496,936,"cold temperate","global"
22.9624996185303,-38.5458333333333,-12.0125,1057,1461,"tropical","global"
23.158332824707,21.1458333333333,23.5208333333334,0,3304,"arid","global"
5.34166669845581,-121.020833333333,40.6291666666667,773,1365,"cold temperate","global"
23.533332824707,-46.6708333333333,-11.3708333333333,1406,1644,"tropical","global"
5.77916669845581,14.3791666666667,59.2625,734,716,"cold temperate","global"
5.12083339691162,24.7791666666667,57.9791666666667,687,695,"cold temperate","global"
28.0458335876465,123.629166666667,-18.6041666666666,554,2902,"arid","global"
1.75833332538605,31.7791666666667,62.6625,639,636,"cold temperate","global"
-1.85833334922791,99.3791666666667,56.6625,385,716,"cold temperate","global"
-0.912499964237213,-147.629166666667,61.3375,648,367,"cold temperate","global"
26.2625007629395,95.0958333333333,19.5125,846,1724,"tropical","global"
5.09583330154419,-73.8458333333333,45.8041666666667,1005,878,"cold temperate","global"
4.67916679382324,126.670833333333,41.1375,931,954,"cold temperate","global"
-1.95000004768372,-52.0041666666667,64.8208333333334,676,421,"tundra/polar","global"
-0.5625,-131.670833333333,58.3291666666667,776,684,"tundra/polar","global"
17.970832824707,102.5125,22.4708333333334,1394,1287,"warm temperate","global"
7.02083301544189,46.5375,37.8875,292,1396,"arid","global"
10.8333330154419,44.9958333333333,43.6208333333334,468,1098,"cold temperate","global"
1.34166669845581,52.7708333333333,59.3958333333334,608,702,"cold temperate","global"
0.933333277702332,40.4708333333333,63.7375,559,633,"cold temperate","global"
16.2000007629395,-64.0625,-30.1458333333333,696,1713,"warm temperate","global"
20.0083332061768,20.0458333333333,-24.0958333333333,256,2595,"arid","global"
22.6124992370605,23.2291666666667,-8.3958333333333,1510,1656,"tropical","global"
22.1000003814697,36.0125,9.44583333333337,1416,1794,"tropical","global"
1.95833325386047,-92.5541666666667,49.1875,740,802,"cold temperate","global"
19.9291667938232,16.0041666666667,30.6541666666667,122,2190,"arid","global"
-14.9666662216187,142.454166666667,63.6541666666667,235,574,"cold temperate","global"
-2.37916660308838,-148.895833333333,64.0041666666667,383,650,"cold temperate","global"
25.7541675567627,35.2708333333333,23.2375,15,2902,"arid","global"
6.84583330154419,70.5291666666667,36.8875,550,1380,"cold temperate","global"
10.7041664123535,-73.4625,-42.2791666666666,2294,806,"warm temperate","global"
27.3833332061768,31.4708333333333,5.1541666666667,982,2097,"tropical","global"
-3.69166660308838,99.7458333333333,59.3791666666667,360,734,"cold temperate","global"
-8.64999961853027,144.729166666667,60.9125,422,549,"cold temperate","global"
-12.4749994277954,94.1958333333333,68.0041666666667,454,377,"cold temperate","global"
3.27916669845581,84.1041666666667,48.7291666666667,381,1168,"cold temperate","global"
-4.74583339691162,-76.0541666666667,56.9708333333334,561,503,"tundra/polar","global"
23.3666667938232,24.6875,23.8125,2,3367,"arid","global"
-12.0416669845581,97.4291666666667,66.0875,431,437,"cold temperate","global"
-5.41666650772095,-64.5958333333333,55.5458333333334,693,520,"cold temperate","global"
-8.9375,-48.8125,68.0291666666667,284,340,"tundra/polar","global"
7.37916660308838,128.154166666667,40.2125,843,948,"cold temperate","global"
-4.53333330154419,-50.1791666666667,68.9708333333334,220,450,"tundra/polar","global"
-2.61249995231628,73.5208333333333,61.4041666666667,541,622,"cold temperate","global"
-8.67083358764648,-149.629166666667,68.5291666666667,251,503,"tundra/polar","global"
18.1916675567627,66.6458333333333,31.4291666666667,248,2370,"arid","global"
28.0625,1.41249999999999,10.9041666666667,977,2308,"tropical","global"
18.3333339691162,53.6041666666667,31.2958333333334,127,2467,"arid","global"
-4.79166650772095,-75.7958333333333,57.0125,558,503,"cold temperate","global"
6.21666669845581,43.0208333333333,39.6041666666667,505,1257,"cold temperate","global"
-1.37916660308838,27.7458333333333,67.5875,509,510,"cold temperate","global"
24.154167175293,41.9541666666667,7.83750000000003,576,2161,"arid","global"
27.9166660308838,128.145833333333,-14.8375,887,2650,"arid","global"
25.4458332061768,74.6208333333333,24.8125,736,2286,"arid","global"
9.35833358764648,42.9291666666667,41.6541666666667,605,1178,"cold temperate","global"
-8.82083320617676,120.920833333333,62.7291666666667,285,654,"cold temperate","global"
14.7291669845581,-94.5208333333333,35.8875,1191,1524,"warm temperate","global"
18.7916660308838,-103.795833333333,22.1708333333334,716,1938,"warm temperate","global"
18.8250007629395,-42.1958333333333,-20.2125,1322,1230,"warm temperate","global"
23.591667175293,23.7041666666667,22.1458333333334,2,3492,"arid","global"
6.93333339691162,-102.3875,45.4541666666667,413,1387,"arid","global"
-4.01249980926514,120.7375,49.9458333333334,438,831,"cold temperate","global"
25.875,45.4208333333333,23.8708333333334,131,3179,"arid","global"
-0.499999940395355,118.995833333333,46.2125,346,1100,"cold temperate","global"
17.966667175293,66.1791666666667,31.9541666666667,249,2377,"arid","global"
6.04583311080933,-75.2958333333333,43.3875,1362,923,"cold temperate","global"
-4.4375,-133.504166666667,63.7541666666667,320,657,"cold temperate","global"
23.1666660308838,19.2875,-6.25416666666663,1603,1465,"tropical","global"
18.4458332061768,29.1541666666667,-19.5958333333333,648,2027,"warm temperate","global"
-14.1833333969116,-91.6708333333333,69.5375,208,300,"tundra/polar","global"
-1.51250004768372,56.2791666666667,63.7791666666667,633,629,"cold temperate","global"
-12.25,109.104166666667,67.5458333333334,299,506,"cold temperate","global"
7.36250019073486,-86.7875,45.1041666666667,790,990,"cold temperate","global"
26.1791667938232,6.19583333333333,8.32083333333337,1160,1728,"tropical","global"
1.69583332538605,29.8208333333333,63.4208333333334,652,615,"cold temperate","global"
27.0458335876465,-59.5458333333333,-5.20416666666664,2228,1328,"tropical","global"
7.5625,29.1208333333333,48.5291666666667,577,933,"cold temperate","global"
28.0041656494141,30.3708333333333,10.4458333333334,729,2432,"tropical","global"
26.4291667938232,12.6625,8.33750000000003,1236,2012,"tropical","global"
27.0166664123535,-57.5291666666667,-3.5208333333333,2157,1380,"tropical","global"
-6.41666650772095,116.9875,53.5958333333334,446,676,"cold temperate","global"
-12.1291666030884,-68.8125,67.5125,330,300,"tundra/polar","global"
-25.1124992370605,-80.5541666666667,81.4375,179,112,"tundra/polar","global"
-3.29166650772095,-149.1875,63.1208333333334,517,521,"cold temperate","global"
-9.5625,115.495833333333,59.1291666666667,494,491,"cold temperate","global"
7.11666679382324,27.3291666666667,49.2458333333334,643,887,"cold temperate","global"
5.36250019073486,26.9291666666667,58.3458333333334,609,732,"cold temperate","global"
4.88749980926514,44.4125,38.8458333333334,456,1242,"cold temperate","global"
28.6833324432373,35.3958333333333,18.3458333333334,66,3056,"arid","global"
-13.5249996185303,-42.4208333333333,65.6625,1146,359,"tundra/polar","global"
16.2458324432373,-1.29583333333335,33.5958333333334,273,2187,"arid","global"
2.13333344459534,13.0208333333333,63.4541666666667,817,639,"cold temperate","global"
3.19166660308838,-69.9208333333333,-35.1041666666666,538,1366,"cold temperate","global"
22.4249992370605,6.98750000000001,23.5791666666667,36,3330,"arid","global"
21.3125,62.5541666666667,29.0708333333334,46,2846,"arid","global"
0.416666597127914,85.0041666666667,54.6375,518,809,"cold temperate","global"
28.029167175293,13.7875,12.2208333333334,468,2768,"arid","global"
-19.2875003814697,-82.6958333333333,78.9791666666667,166,270,"tundra/polar","global"
6.35416650772095,-95.9708333333333,45.3041666666667,571,1113,"cold temperate","global"
2.02083349227905,78.0041666666667,53.4958333333334,308,1030,"arid","global"
-0.954166531562805,-101.679166666667,54.8791666666667,470,806,"cold temperate","global"
19.0416660308838,147.229166666667,-31.3041666666666,458,2124,"arid","global"
25.7041664123535,77.3958333333333,25.2291666666667,874,2189,"warm temperate","global"
25.845832824707,115.3125,-23.3125,260,3150,"arid","global"
-11.9916667938232,103.2375,67.3791666666667,283,453,"cold temperate","global"
24.6875,46.4541666666667,8.52083333333336,190,2620,"arid","global"
26.7124996185303,22.1458333333333,12.7958333333334,542,2794,"arid","global"
-11.1083335876465,153.9875,61.4791666666667,401,522,"cold temperate","global"
9.80416679382324,72.7041666666667,44.2458333333334,195,1588,"arid","global"
21.3208332061768,30.8875,26.5125,1,2769,"arid","global"
26.0791664123535,-2.72083333333333,6.89583333333336,1271,1513,"tropical","global"
-5.99166679382324,115.2625,53.2791666666667,412,726,"cold temperate","global"
23.6333332061768,27.3791666666667,22.0875,2,3372,"arid","global"
-9.40416717529297,170.1125,62.6041666666667,477,367,"tundra/polar","global"
-14.5708332061768,-82.3125,71.4541666666667,244,240,"tundra/polar","global"
17.1416664123535,96.6375,27.5125,2758,1271,"warm temperate","global"
-3.23749995231628,59.0041666666667,62.9291666666667,700,560,"cold temperate","global"
-1.29166662693024,-135.504166666667,60.8541666666667,242,699,"arid","global"
1.49583327770233,-118.520833333333,50.5208333333334,1383,835,"cold temperate","global"
19.7458324432373,132.7875,-1.02916666666664,3239,1286,"tropical","global"
-7.92083358764648,100.829166666667,52.1958333333334,422,564,"tundra/polar","global"
-0.512500107288361,111.820833333333,49.0041666666667,350,965,"cold temperate","global"
21.2374992370605,-67.3875,10.0458333333334,1102,1595,"tropical","global"
